order_id,order_date,customer_id,customer_name,region,country,category,product,quantity,unit_price,discount,payment_method,gross_sales,discount_amount,revenue,estimated_cost,profit,profit_margin,order_month,order_year,order_year_month
101842,2026-02-08,C01117,Customer 1117,Central,India,Clothing,Backpack,1,50.61,0.149,Credit Card,50.61,7.5409,43.0691,23.688,19.3811,0.45,2,2026,2026-02
108677,2026-02-09,C01450,Customer 1450,Central,India,Sports,Yoga Mat,2,27.53,0.0,Net Banking,55.06,0.0,55.06,31.9348,23.1252,0.42,2,2026,2026-02
116985,2026-02-09,C00187,Customer 187,South,India,Clothing,Backpack,1,52.8,0.004,Net Banking,52.8,0.2112,52.5888,28.9238,23.665,0.45,2,2026,2026-02
104219,2026-02-09,C02185,Customer 2185,North,India,Books,Python Book,3,36.67,0.056,Net Banking,110.01,6.1606,103.8494,64.3867,39.4628,0.38,2,2026,2026-02
118363,2026-02-09,C01222,Customer 1222,West,India,Electronics,Bluetooth Speaker,1,64.47,0.099,Credit Card,64.47,6.3825,58.0875,41.823,16.2645,0.28,2,2026,2026-02
107280,2026-02-09,C03011,Customer 3011,East,India,Sports,Tennis Racket,1,94.66,0.016,Credit Card,94.66,1.5146,93.1454,54.0244,39.1211,0.42,2,2026,2026-02
102947,2026-02-09,C01692,Customer 1692,South,India,Home & Kitchen,Table Lamp,3,44.26,0.0,UPI,132.78,0.0,132.78,86.307,46.473,0.35,2,2026,2026-02
108998,2026-02-09,C02003,Customer 2003,Central,India,Home & Kitchen,Table Lamp,1,42.4,0.0,Net Banking,42.4,0.0,42.4,27.56,14.84,0.35,2,2026,2026-02
110605,2026-02-09,C03168,Customer 3168,Central,India,Home & Kitchen,Table Lamp,3,46.17,0.119,Credit Card,138.51,16.4827,122.0273,79.3178,42.7096,0.35,2,2026,2026-02
116028,2026-02-09,C01693,Customer 1693,East,India,Books,Data Science Book,2,38.63,0.065,Wallet,77.26,5.0219,72.2381,44.7876,27.4505,0.38,2,2026,2026-02
107940,2026-02-09,C01548,Customer 1548,South,India,Clothing,Sneakers,2,83.57,0.095,Credit Card,167.14,15.8783,151.2617,83.1939,68.0678,0.45,2,2026,2026-02
119613,2026-02-09,C01302,Customer 1302,West,India,Home & Kitchen,Cookware Set,2,146.47,0.175,Net Banking,292.94,51.2645,241.6755,157.0891,84.5864,0.35,2,2026,2026-02
111095,2026-02-09,C03302,Customer 3302,Central,India,Electronics,Bluetooth Speaker,1,71.38,0.149,Credit Card,71.38,10.6356,60.7444,43.736,17.0084,0.28,2,2026,2026-02
112031,2026-02-09,C01341,Customer 1341,North,India,Electronics,Bluetooth Speaker,3,71.89,0.0,Credit Card,215.67,0.0,215.67,155.2824,60.3876,0.28,2,2026,2026-02
103337,2026-02-09,C00315,Customer 315,West,India,Clothing,Sneakers,2,82.25,0.091,Credit Card,164.5,14.9695,149.5305,82.2418,67.2887,0.45,2,2026,2026-02
114654,2026-02-09,C02133,Customer 2133,North,India,Clothing,Backpack,2,47.65,0.066,UPI,95.3,6.2898,89.0102,48.9556,40.0546,0.45,2,2026,2026-02
116664,2026-02-09,C03123,Customer 3123,Central,India,Clothing,Jeans,1,54.03,0.135,Credit Card,54.03,7.294,46.736,25.7048,21.0312,0.45,2,2026,2026-02
107903,2026-02-09,C00046,Customer 46,East,India,Books,Fiction Book,1,15.95,0.105,Credit Card,15.95,1.6748,14.2752,8.8507,5.4246,0.38,2,2026,2026-02
105610,2026-02-09,C01294,Customer 1294,East,India,Clothing,Backpack,2,51.12,0.078,UPI,102.24,7.9747,94.2653,51.8459,42.4194,0.45,2,2026,2026-02
104676,2026-02-09,C01641,Customer 1641,North,India,Electronics,Wireless Headphones,1,71.9,0.077,Credit Card,71.9,5.5363,66.3637,47.7819,18.5818,0.28,2,2026,2026-02
110358,2026-02-09,C00351,Customer 351,North,India,Clothing,Backpack,2,52.33,0.039,Debit Card,104.66,4.0817,100.5783,55.318,45.2602,0.45,2,2026,2026-02
103496,2026-02-09,C01556,Customer 1556,North,India,Sports,Yoga Mat,1,30.36,0.123,UPI,30.36,3.7343,26.6257,15.4429,11.1828,0.42,2,2026,2026-02
105798,2026-02-09,C00610,Customer 610,Central,India,Books,Self Help Book,1,20.19,0.0,UPI,20.19,0.0,20.19,12.5178,7.6722,0.38,2,2026,2026-02
109532,2026-02-09,C00675,Customer 675,North,India,Clothing,Jeans,1,66.21,0.149,Credit Card,66.21,9.8653,56.3447,30.9896,25.3551,0.45,2,2026,2026-02
115392,2026-02-09,C00747,Customer 747,North,India,Electronics,Bluetooth Speaker,1,74.77,0.056,Wallet,74.77,4.1871,70.5829,50.8197,19.7632,0.28,2,2026,2026-02
113395,2026-02-09,C03359,Customer 3359,North,India,Electronics,Smartwatch,3,155.12,0.04,Credit Card,465.36,18.6144,446.7456,321.6568,125.0888,0.28,2,2026,2026-02
106890,2026-02-09,C01561,Customer 1561,West,India,Clothing,Sneakers,2,78.54,0.08,Credit Card,157.08,12.5664,144.5136,79.4825,65.0311,0.45,2,2026,2026-02
115253,2026-02-09,C03075,Customer 3075,West,India,Sports,Running Shoes,1,102.19,0.056,UPI,102.19,5.7226,96.4674,55.9511,40.5163,0.42,2,2026,2026-02
101147,2026-02-09,C03160,Customer 3160,North,India,Sports,Running Shoes,1,96.26,0.089,Wallet,96.26,8.5671,87.6929,50.8619,36.831,0.42,2,2026,2026-02
113911,2026-02-09,C00846,Customer 846,North,India,Clothing,Sneakers,1,95.91,0.076,Net Banking,95.91,7.2892,88.6208,48.7415,39.8794,0.45,2,2026,2026-02
108784,2026-02-09,C01235,Customer 1235,South,India,Electronics,Laptop,1,960.45,0.094,Credit Card,960.45,90.2823,870.1677,626.5207,243.647,0.28,2,2026,2026-02
103436,2026-02-09,C01121,Customer 1121,North,India,Clothing,Sneakers,3,88.66,0.144,Credit Card,265.98,38.3011,227.6789,125.2234,102.4555,0.45,2,2026,2026-02
107959,2026-02-09,C02217,Customer 2217,North,India,Electronics,Smartwatch,1,174.31,0.048,Wallet,174.31,8.3669,165.9431,119.479,46.4641,0.28,2,2026,2026-02
114795,2026-02-09,C02269,Customer 2269,South,India,Home & Kitchen,Coffee Maker,3,82.36,0.021,Credit Card,247.08,5.1887,241.8913,157.2294,84.662,0.35,2,2026,2026-02
102625,2026-02-10,C03339,Customer 3339,South,India,Clothing,T-Shirt,3,26.19,0.0,Wallet,78.57,0.0,78.57,43.2135,35.3565,0.45,2,2026,2026-02
101122,2026-02-10,C02476,Customer 2476,South,India,Electronics,Laptop,1,950.82,0.103,Credit Card,950.82,97.9345,852.8855,614.0776,238.808,0.28,2,2026,2026-02
115525,2026-02-10,C02712,Customer 2712,West,India,Clothing,Backpack,1,55.09,0.08,Credit Card,55.09,4.4072,50.6828,27.8755,22.8073,0.45,2,2026,2026-02
117875,2026-02-10,C00282,Customer 282,Central,India,Electronics,Wireless Headphones,2,79.68,0.064,UPI,159.36,10.199,149.161,107.3959,41.7651,0.28,2,2026,2026-02
103613,2026-02-10,C01299,Customer 1299,Central,India,Clothing,T-Shirt,4,25.19,0.14,Debit Card,100.76,14.1064,86.6536,47.6595,38.9941,0.45,2,2026,2026-02
119546,2026-02-10,C02747,Customer 2747,North,India,Sports,Yoga Mat,2,31.43,0.027,Credit Card,62.86,1.6972,61.1628,35.4744,25.6884,0.42,2,2026,2026-02
112476,2026-02-10,C03459,Customer 3459,West,India,Clothing,Jeans,2,55.61,0.065,Wallet,111.22,7.2293,103.9907,57.1949,46.7958,0.45,2,2026,2026-02
106771,2026-02-10,C01421,Customer 1421,East,India,Home & Kitchen,Air Fryer,2,108.24,0.199,Debit Card,216.48,43.0795,173.4005,112.7103,60.6902,0.35,2,2026,2026-02
114371,2026-02-10,C01397,Customer 1397,East,India,Clothing,Jeans,2,51.76,0.151,Wallet,103.52,15.6315,87.8885,48.3387,39.5498,0.45,2,2026,2026-02
100611,2026-02-10,C03197,Customer 3197,East,India,Clothing,T-Shirt,2,21.88,0.084,Wallet,43.76,3.6758,40.0842,22.0463,18.0379,0.45,2,2026,2026-02
116060,2026-02-10,C03167,Customer 3167,North,India,Home & Kitchen,Table Lamp,3,38.4,0.073,Credit Card,115.2,8.4096,106.7904,69.4138,37.3766,0.35,2,2026,2026-02
108117,2026-02-10,C02592,Customer 2592,North,India,Clothing,Backpack,4,56.27,0.101,UPI,225.08,22.7331,202.3469,111.2908,91.0561,0.45,2,2026,2026-02
119701,2026-02-10,C02668,Customer 2668,West,India,Electronics,Laptop,1,932.87,0.229,UPI,932.87,213.6272,719.2428,517.8548,201.388,0.28,2,2026,2026-02
110150,2026-02-10,C01113,Customer 1113,East,India,Clothing,Jacket,2,110.61,0.0,Wallet,221.22,0.0,221.22,121.671,99.549,0.45,2,2026,2026-02
105726,2026-02-10,C01846,Customer 1846,North,India,Books,Fiction Book,1,18.23,0.164,Net Banking,18.23,2.9897,15.2403,9.449,5.7913,0.38,2,2026,2026-02
104489,2026-02-10,C01312,Customer 1312,Central,India,Home & Kitchen,Coffee Maker,1,100.9,0.139,Debit Card,100.9,14.0251,86.8749,56.4687,30.4062,0.35,2,2026,2026-02
106624,2026-02-10,C01984,Customer 1984,West,India,Home & Kitchen,Coffee Maker,1,102.37,0.161,Debit Card,102.37,16.4816,85.8884,55.8275,30.061,0.35,2,2026,2026-02
106346,2026-02-10,C02165,Customer 2165,Central,India,Clothing,Sneakers,3,84.14,0.06,Wallet,252.42,15.1452,237.2748,130.5011,106.7737,0.45,2,2026,2026-02
119600,2026-02-10,C01825,Customer 1825,East,India,Home & Kitchen,Table Lamp,4,45.07,0.112,Wallet,180.28,20.1914,160.0886,104.0576,56.031,0.35,2,2026,2026-02
116973,2026-02-10,C01507,Customer 1507,East,India,Books,Data Science Book,1,39.58,0.037,UPI,39.58,1.4645,38.1155,23.6316,14.4839,0.38,2,2026,2026-02
118987,2026-02-10,C00515,Customer 515,Central,India,Electronics,Smartphone,5,560.46,0.139,UPI,2802.3,389.5197,2412.7803,1737.2018,675.5785,0.28,2,2026,2026-02
103612,2026-02-10,C01429,Customer 1429,North,India,Home & Kitchen,Vacuum Cleaner,3,191.77,0.096,Credit Card,575.31,55.2298,520.0802,338.0522,182.0281,0.35,2,2026,2026-02
117471,2026-02-10,C01270,Customer 1270,North,India,Books,Self Help Book,3,24.45,0.09,UPI,73.35,6.6015,66.7485,41.3841,25.3644,0.38,2,2026,2026-02
109103,2026-02-10,C00551,Customer 551,East,India,Home & Kitchen,Table Lamp,4,44.15,0.136,Debit Card,176.6,24.0176,152.5824,99.1786,53.4038,0.35,2,2026,2026-02
108249,2026-02-10,C01483,Customer 1483,Central,India,Home & Kitchen,Table Lamp,2,39.9,0.044,Credit Card,79.8,3.5112,76.2888,49.5877,26.7011,0.35,2,2026,2026-02
102360,2026-02-10,C03383,Customer 3383,East,India,Electronics,Wireless Headphones,5,86.84,0.0,Net Banking,434.2,0.0,434.2,312.624,121.576,0.28,2,2026,2026-02
106005,2026-02-10,C00699,Customer 699,East,India,Electronics,Bluetooth Speaker,5,73.4,0.065,Net Banking,367.0,23.855,343.145,247.0644,96.0806,0.28,2,2026,2026-02
107987,2026-02-10,C01907,Customer 1907,West,India,Books,Self Help Book,1,21.48,0.0,Net Banking,21.48,0.0,21.48,13.3176,8.1624,0.38,2,2026,2026-02
100113,2026-02-10,C02931,Customer 2931,South,India,Home & Kitchen,Cookware Set,2,133.21,0.119,Credit Card,266.42,31.704,234.716,152.5654,82.1506,0.35,2,2026,2026-02
109062,2026-02-10,C03407,Customer 3407,North,India,Books,Self Help Book,2,21.96,0.126,Debit Card,43.92,5.5339,38.3861,23.7994,14.5867,0.38,2,2026,2026-02
103225,2026-02-10,C00304,Customer 304,North,India,Electronics,Laptop,4,973.23,0.163,UPI,3892.92,634.546,3258.374,2346.0293,912.3447,0.28,2,2026,2026-02
101078,2026-02-10,C00048,Customer 48,North,India,Home & Kitchen,Table Lamp,2,44.48,0.085,UPI,88.96,7.5616,81.3984,52.909,28.4894,0.35,2,2026,2026-02
119303,2026-02-10,C03429,Customer 3429,West,India,Sports,Running Shoes,2,89.59,0.111,Debit Card,179.18,19.889,159.291,92.3888,66.9022,0.42,2,2026,2026-02
109961,2026-02-10,C00175,Customer 175,South,India,Home & Kitchen,Vacuum Cleaner,1,233.83,0.103,Debit Card,233.83,24.0845,209.7455,136.3346,73.4109,0.35,2,2026,2026-02
117167,2026-02-10,C00593,Customer 593,East,India,Electronics,Laptop,3,1001.82,0.151,Credit Card,3005.46,453.8245,2551.6355,1837.1776,714.458,0.28,2,2026,2026-02
104828,2026-02-10,C00822,Customer 822,South,India,Home & Kitchen,Coffee Maker,2,91.24,0.145,Credit Card,182.48,26.4596,156.0204,101.4133,54.6071,0.35,2,2026,2026-02
115823,2026-02-10,C03241,Customer 3241,East,India,Clothing,T-Shirt,1,21.77,0.138,Wallet,21.77,3.0043,18.7657,10.3212,8.4446,0.45,2,2026,2026-02
112601,2026-02-10,C03028,Customer 3028,East,India,Sports,Tennis Racket,3,85.47,0.023,Debit Card,256.41,5.8974,250.5126,145.2973,105.2153,0.42,2,2026,2026-02
112696,2026-02-11,C03151,Customer 3151,East,India,Sports,Tennis Racket,4,113.21,0.084,Debit Card,452.84,38.0386,414.8014,240.5848,174.2166,0.42,2,2026,2026-02
107695,2026-02-11,C00766,Customer 766,East,India,Electronics,Bluetooth Speaker,1,67.78,0.083,Debit Card,67.78,5.6257,62.1543,44.7511,17.4032,0.28,2,2026,2026-02
101511,2026-02-11,C02092,Customer 2092,Central,India,Electronics,Laptop,1,971.6,0.042,Wallet,971.6,40.8072,930.7928,670.1708,260.622,0.28,2,2026,2026-02
103549,2026-02-11,C01430,Customer 1430,East,India,Electronics,Bluetooth Speaker,2,62.16,0.154,Wallet,124.32,19.1453,105.1747,75.7258,29.4489,0.28,2,2026,2026-02
118285,2026-02-11,C03364,Customer 3364,Central,India,Sports,Tennis Racket,1,112.5,0.124,Credit Card,112.5,13.95,98.55,57.159,41.391,0.42,2,2026,2026-02
102406,2026-02-11,C03009,Customer 3009,West,India,Electronics,Bluetooth Speaker,3,67.34,0.123,UPI,202.02,24.8485,177.1715,127.5635,49.608,0.28,2,2026,2026-02
109105,2026-02-11,C00279,Customer 279,Central,India,Sports,Football,1,35.67,0.139,UPI,35.67,4.9581,30.7119,17.8129,12.899,0.42,2,2026,2026-02
106824,2026-02-11,C02705,Customer 2705,West,India,Electronics,Smartwatch,1,168.64,0.153,Credit Card,168.64,25.8019,142.8381,102.8434,39.9947,0.28,2,2026,2026-02
106344,2026-02-11,C00371,Customer 371,East,India,Home & Kitchen,Coffee Maker,4,77.28,0.123,UPI,309.12,38.0218,271.0982,176.2139,94.8844,0.35,2,2026,2026-02
117041,2026-02-11,C01107,Customer 1107,North,India,Home & Kitchen,Table Lamp,3,43.5,0.149,Wallet,130.5,19.4445,111.0555,72.1861,38.8694,0.35,2,2026,2026-02
116063,2026-02-11,C03307,Customer 3307,Central,India,Clothing,Jacket,4,111.97,0.008,UPI,447.88,3.583,444.297,244.3633,199.9336,0.45,2,2026,2026-02
101633,2026-02-11,C00961,Customer 961,West,India,Clothing,Sneakers,3,72.63,0.106,Credit Card,217.89,23.0963,194.7937,107.1365,87.6571,0.45,2,2026,2026-02
114414,2026-02-11,C02380,Customer 2380,West,India,Sports,Football,1,39.49,0.011,Debit Card,39.49,0.4344,39.0556,22.6523,16.4034,0.42,2,2026,2026-02
101313,2026-02-11,C03378,Customer 3378,Central,India,Clothing,T-Shirt,1,22.63,0.139,Net Banking,22.63,3.1456,19.4844,10.7164,8.768,0.45,2,2026,2026-02
110241,2026-02-11,C00067,Customer 67,North,India,Home & Kitchen,Table Lamp,3,50.29,0.05,UPI,150.87,7.5435,143.3265,93.1622,50.1643,0.35,2,2026,2026-02
119514,2026-02-11,C02017,Customer 2017,South,India,Sports,Dumbbells,4,69.72,0.11,Credit Card,278.88,30.6768,248.2032,143.9579,104.2453,0.42,2,2026,2026-02
117124,2026-02-11,C03218,Customer 3218,West,India,Books,Self Help Book,1,19.42,0.141,UPI,19.42,2.7382,16.6818,10.3427,6.3391,0.38,2,2026,2026-02
119097,2026-02-11,C01953,Customer 1953,South,India,Home & Kitchen,Air Fryer,1,102.89,0.032,UPI,102.89,3.2925,99.5975,64.7384,34.8591,0.35,2,2026,2026-02
104849,2026-02-11,C03468,Customer 3468,Central,India,Electronics,Bluetooth Speaker,1,79.98,0.151,UPI,79.98,12.077,67.903,48.8902,19.0128,0.28,2,2026,2026-02
112102,2026-02-11,C00148,Customer 148,North,India,Home & Kitchen,Air Fryer,2,108.11,0.136,Net Banking,216.22,29.4059,186.8141,121.4292,65.3849,0.35,2,2026,2026-02
109721,2026-02-11,C03130,Customer 3130,West,India,Sports,Yoga Mat,1,30.27,0.108,UPI,30.27,3.2692,27.0008,15.6605,11.3404,0.42,2,2026,2026-02
105072,2026-02-11,C03099,Customer 3099,South,India,Home & Kitchen,Vacuum Cleaner,1,199.37,0.164,UPI,199.37,32.6967,166.6733,108.3377,58.3357,0.35,2,2026,2026-02
104089,2026-02-11,C02617,Customer 2617,North,India,Electronics,Smartphone,4,617.21,0.057,UPI,2468.84,140.7239,2328.1161,1676.2436,651.8725,0.28,2,2026,2026-02
116572,2026-02-11,C01471,Customer 1471,South,India,Clothing,Sneakers,2,82.84,0.116,Credit Card,165.68,19.2189,146.4611,80.5536,65.9075,0.45,2,2026,2026-02
102061,2026-02-11,C02968,Customer 2968,South,India,Books,Fiction Book,1,19.86,0.128,Wallet,19.86,2.5421,17.3179,10.7371,6.5808,0.38,2,2026,2026-02
101866,2026-02-11,C01056,Customer 1056,North,India,Sports,Running Shoes,1,101.02,0.098,Credit Card,101.02,9.9,91.12,52.8496,38.2704,0.42,2,2026,2026-02
116799,2026-02-11,C02093,Customer 2093,South,India,Home & Kitchen,Table Lamp,4,38.63,0.168,UPI,154.52,25.9594,128.5606,83.5644,44.9962,0.35,2,2026,2026-02
105092,2026-02-11,C02925,Customer 2925,North,India,Sports,Running Shoes,2,92.68,0.138,Credit Card,185.36,25.5797,159.7803,92.6726,67.1077,0.42,2,2026,2026-02
111073,2026-02-11,C01930,Customer 1930,North,India,Sports,Running Shoes,1,105.97,0.177,UPI,105.97,18.7567,87.2133,50.5837,36.6296,0.42,2,2026,2026-02
103401,2026-02-11,C00590,Customer 590,South,India,Electronics,Smartwatch,1,184.08,0.116,Credit Card,184.08,21.3533,162.7267,117.1632,45.5635,0.28,2,2026,2026-02
102090,2026-02-11,C00449,Customer 449,West,India,Home & Kitchen,Cookware Set,1,154.52,0.093,UPI,154.52,14.3704,140.1496,91.0973,49.0524,0.35,2,2026,2026-02
106820,2026-02-11,C02006,Customer 2006,East,India,Books,Data Science Book,2,37.86,0.13,Debit Card,75.72,9.8436,65.8764,40.8434,25.033,0.38,2,2026,2026-02
102079,2026-02-11,C01533,Customer 1533,Central,India,Home & Kitchen,Cookware Set,1,142.27,0.138,Debit Card,142.27,19.6333,122.6367,79.7139,42.9229,0.35,2,2026,2026-02
103940,2026-02-12,C03058,Customer 3058,South,India,Electronics,Laptop,1,1027.16,0.146,UPI,1027.16,149.9654,877.1946,631.5801,245.6145,0.28,2,2026,2026-02
112500,2026-02-12,C03475,Customer 3475,Central,India,Electronics,Wireless Headphones,3,71.41,0.251,Debit Card,214.23,53.7717,160.4583,115.53,44.9283,0.28,2,2026,2026-02
114197,2026-02-12,C02237,Customer 2237,North,India,Electronics,Smartwatch,1,188.94,0.063,Credit Card,188.94,11.9032,177.0368,127.4665,49.5703,0.28,2,2026,2026-02
110659,2026-02-12,C03082,Customer 3082,South,India,Home & Kitchen,Cookware Set,2,149.46,0.139,Wallet,298.92,41.5499,257.3701,167.2906,90.0795,0.35,2,2026,2026-02
104199,2026-02-12,C01494,Customer 1494,North,India,Electronics,Laptop,2,800.65,0.154,UPI,1601.3,246.6002,1354.6998,975.3839,379.3159,0.28,2,2026,2026-02
115264,2026-02-12,C02430,Customer 2430,South,India,Electronics,Smartwatch,2,187.76,0.141,UPI,375.52,52.9483,322.5717,232.2516,90.3201,0.28,2,2026,2026-02
101975,2026-02-12,C03006,Customer 3006,West,India,Electronics,Bluetooth Speaker,3,64.2,0.014,Wallet,192.6,2.6964,189.9036,136.7306,53.173,0.28,2,2026,2026-02
107999,2026-02-12,C02382,Customer 2382,South,India,Electronics,Smartwatch,1,172.62,0.202,Debit Card,172.62,34.8692,137.7508,99.1805,38.5702,0.28,2,2026,2026-02
114817,2026-02-12,C01635,Customer 1635,South,India,Sports,Tennis Racket,2,112.54,0.102,Net Banking,225.08,22.9582,202.1218,117.2307,84.8912,0.42,2,2026,2026-02
118204,2026-02-12,C03121,Customer 3121,East,India,Electronics,Smartphone,2,642.54,0.063,Credit Card,1285.08,80.96,1204.12,866.9664,337.1536,0.28,2,2026,2026-02
110108,2026-02-12,C03108,Customer 3108,Central,India,Books,Business Book,4,27.08,0.159,Wallet,108.32,17.2229,91.0971,56.4802,34.6169,0.38,2,2026,2026-02
118790,2026-02-12,C03183,Customer 3183,South,India,Sports,Tennis Racket,2,98.6,0.181,Debit Card,197.2,35.6932,161.5068,93.6739,67.8329,0.42,2,2026,2026-02
119278,2026-02-12,C01369,Customer 1369,East,India,Home & Kitchen,Coffee Maker,2,81.92,0.115,Credit Card,163.84,18.8416,144.9984,94.249,50.7494,0.35,2,2026,2026-02
117165,2026-02-12,C01193,Customer 1193,North,India,Clothing,Jacket,1,104.3,0.09,Net Banking,104.3,9.387,94.913,52.2022,42.7108,0.45,2,2026,2026-02
105125,2026-02-12,C01074,Customer 1074,West,India,Clothing,T-Shirt,1,21.39,0.108,UPI,21.39,2.3101,19.0799,10.4939,8.5859,0.45,2,2026,2026-02
118106,2026-02-12,C02727,Customer 2727,Central,India,Clothing,Jeans,2,61.77,0.019,Wallet,123.54,2.3473,121.1927,66.656,54.5367,0.45,2,2026,2026-02
114249,2026-02-12,C01744,Customer 1744,South,India,Electronics,Bluetooth Speaker,1,71.56,0.106,Credit Card,71.56,7.5854,63.9746,46.0617,17.9129,0.28,2,2026,2026-02
117753,2026-02-12,C03465,Customer 3465,South,India,Books,Self Help Book,2,24.31,0.1,Net Banking,48.62,4.862,43.758,27.13,16.628,0.38,2,2026,2026-02
114080,2026-02-12,C02403,Customer 2403,East,India,Clothing,Jeans,3,61.4,0.116,Credit Card,184.2,21.3672,162.8328,89.558,73.2748,0.45,2,2026,2026-02
117748,2026-02-12,C03117,Customer 3117,Central,India,Sports,Running Shoes,2,87.71,0.101,UPI,175.42,17.7174,157.7026,91.4675,66.2351,0.42,2,2026,2026-02
115530,2026-02-12,C01468,Customer 1468,West,India,Home & Kitchen,Coffee Maker,4,102.89,0.091,Wallet,411.56,37.452,374.108,243.1702,130.9378,0.35,2,2026,2026-02
102092,2026-02-12,C00576,Customer 576,Central,India,Sports,Tennis Racket,1,98.29,0.12,Net Banking,98.29,11.7948,86.4952,50.1672,36.328,0.42,2,2026,2026-02
119685,2026-02-12,C03012,Customer 3012,Central,India,Home & Kitchen,Air Fryer,5,102.24,0.164,Debit Card,511.2,83.8368,427.3632,277.7861,149.5771,0.35,2,2026,2026-02
115021,2026-02-12,C00086,Customer 86,West,India,Sports,Dumbbells,1,73.99,0.021,UPI,73.99,1.5538,72.4362,42.013,30.4232,0.42,2,2026,2026-02
115587,2026-02-12,C03296,Customer 3296,North,India,Electronics,Laptop,1,1012.97,0.073,UPI,1012.97,73.9468,939.0232,676.0967,262.9265,0.28,2,2026,2026-02
110920,2026-02-12,C03442,Customer 3442,Central,India,Electronics,Smartphone,2,607.55,0.114,Debit Card,1215.1,138.5214,1076.5786,775.1366,301.442,0.28,2,2026,2026-02
118496,2026-02-12,C02669,Customer 2669,South,India,Clothing,Sneakers,2,96.18,0.0,UPI,192.36,0.0,192.36,105.798,86.562,0.45,2,2026,2026-02
101296,2026-02-12,C00100,Customer 100,West,India,Home & Kitchen,Vacuum Cleaner,4,239.96,0.1,Credit Card,959.84,95.984,863.856,561.5064,302.3496,0.35,2,2026,2026-02
117791,2026-02-12,C01990,Customer 1990,South,India,Sports,Dumbbells,1,79.8,0.098,UPI,79.8,7.8204,71.9796,41.7482,30.2314,0.42,2,2026,2026-02
110003,2026-02-13,C02302,Customer 2302,Central,India,Electronics,Bluetooth Speaker,2,75.34,0.102,Wallet,150.68,15.3694,135.3106,97.4237,37.887,0.28,2,2026,2026-02
104855,2026-02-13,C03021,Customer 3021,Central,India,Electronics,Wireless Headphones,1,86.81,0.03,Net Banking,86.81,2.6043,84.2057,60.6281,23.5776,0.28,2,2026,2026-02
110740,2026-02-13,C01556,Customer 1556,South,India,Home & Kitchen,Air Fryer,1,128.32,0.147,Debit Card,128.32,18.863,109.457,71.147,38.3099,0.35,2,2026,2026-02
118695,2026-02-13,C03117,Customer 3117,West,India,Home & Kitchen,Table Lamp,3,44.3,0.063,UPI,132.9,8.3727,124.5273,80.9427,43.5846,0.35,2,2026,2026-02
101710,2026-02-13,C00957,Customer 957,West,India,Home & Kitchen,Vacuum Cleaner,1,215.86,0.089,UPI,215.86,19.2115,196.6485,127.8215,68.827,0.35,2,2026,2026-02
101529,2026-02-13,C02910,Customer 2910,West,India,Electronics,Smartwatch,2,181.4,0.169,UPI,362.8,61.3132,301.4868,217.0705,84.4163,0.28,2,2026,2026-02
116869,2026-02-13,C01834,Customer 1834,West,India,Electronics,Smartwatch,2,191.62,0.171,Net Banking,383.24,65.534,317.706,228.7483,88.9577,0.28,2,2026,2026-02
103539,2026-02-13,C02714,Customer 2714,Central,India,Electronics,Bluetooth Speaker,1,67.29,0.07,UPI,67.29,4.7103,62.5797,45.0574,17.5223,0.28,2,2026,2026-02
108699,2026-02-13,C03399,Customer 3399,North,India,Electronics,Laptop,2,875.83,0.112,UPI,1751.66,196.1859,1555.4741,1119.9413,435.5327,0.28,2,2026,2026-02
107285,2026-02-13,C01548,Customer 1548,South,India,Books,Data Science Book,5,36.03,0.123,Credit Card,180.15,22.1585,157.9916,97.9548,60.0368,0.38,2,2026,2026-02
105375,2026-02-13,C00296,Customer 296,North,India,Clothing,Backpack,2,56.54,0.186,UPI,113.08,21.0329,92.0471,50.6259,41.4212,0.45,2,2026,2026-02
115707,2026-02-13,C01194,Customer 1194,West,India,Clothing,Backpack,2,48.88,0.122,Credit Card,97.76,11.9267,85.8333,47.2083,38.625,0.45,2,2026,2026-02
105084,2026-02-13,C01357,Customer 1357,West,India,Electronics,Smartwatch,1,175.67,0.069,UPI,175.67,12.1212,163.5488,117.7551,45.7937,0.28,2,2026,2026-02
117803,2026-02-13,C01165,Customer 1165,East,India,Home & Kitchen,Air Fryer,2,102.46,0.053,Credit Card,204.92,10.8608,194.0592,126.1385,67.9207,0.35,2,2026,2026-02
114927,2026-02-13,C01220,Customer 1220,Central,India,Home & Kitchen,Coffee Maker,1,87.91,0.023,Net Banking,87.91,2.0219,85.8881,55.8272,30.0608,0.35,2,2026,2026-02
117938,2026-02-13,C03310,Customer 3310,North,India,Clothing,Sneakers,4,82.39,0.071,UPI,329.56,23.3988,306.1612,168.3887,137.7726,0.45,2,2026,2026-02
105048,2026-02-13,C02238,Customer 2238,South,India,Sports,Running Shoes,2,91.05,0.114,Credit Card,182.1,20.7594,161.3406,93.5775,67.7631,0.42,2,2026,2026-02
114301,2026-02-13,C01701,Customer 1701,North,India,Books,Business Book,2,27.45,0.055,UPI,54.9,3.0195,51.8805,32.1659,19.7146,0.38,2,2026,2026-02
116711,2026-02-13,C01042,Customer 1042,North,India,Electronics,Smartwatch,4,201.63,0.049,UPI,806.52,39.5195,767.0005,552.2404,214.7601,0.28,2,2026,2026-02
